Transaction ID,Transaction Date,Transaction Time,Transaction Quantity,Store ID,Store Location,Product ID,Unit Price,Product Category,Product Type,Product Detail,Year,Month,Day,Transaction Hour
15975,2023-01-29,08:26:22,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,January,Sunday,8
15976,2023-01-29,08:26:26,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023,January,Sunday,8
15977,2023-01-29,08:27:06,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023,January,Sunday,8
15978,2023-01-29,08:27:06,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,2023,January,Sunday,8
15979,2023-01-29,08:28:07,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,January,Sunday,8
15980,2023-01-29,08:30:30,2,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023,January,Sunday,8
15981,2023-01-29,08:34:37,1,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,January,Sunday,8
15982,2023-01-29,08:35:22,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023,January,Sunday,8
15983,2023-01-29,08:35:22,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,2023,January,Sunday,8
15984,2023-01-29,08:36:03,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023,January,Sunday,8
15985,2023-01-29,08:44:06,1,3,Astoria,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,2023,January,Sunday,8
15986,2023-01-29,08:45:28,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,January,Sunday,8
15987,2023-01-29,08:45:37,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,January,Sunday,8
15988,2023-01-29,08:46:44,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,January,Sunday,8
15989,2023-01-29,08:48:11,2,8,Hell's Kitchen,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2023,January,Sunday,8
15990,2023-01-29,08:48:48,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,January,Sunday,8
15991,2023-01-29,08:51:03,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,2023,January,Sunday,8
15992,2023-01-29,08:51:03,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,2023,January,Sunday,8
15993,2023-01-29,08:51:50,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2023,January,Sunday,8
15994,2023-01-29,08:53:38,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023,January,Sunday,8
15995,2023-01-29,08:53:53,2,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2023,January,Sunday,8
15996,2023-01-29,08:55:20,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,January,Sunday,8
15997,2023-01-29,08:58:52,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2023,January,Sunday,8
15998,2023-01-29,09:01:02,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023,January,Sunday,9
15999,2023-01-29,09:01:02,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti,2023,January,Sunday,9
16000,2023-01-29,09:01:48,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,January,Sunday,9
16001,2023-01-29,09:01:48,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,2023,January,Sunday,9
16002,2023-01-29,09:03:37,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,January,Sunday,9
16003,2023-01-29,09:06:22,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023,January,Sunday,9
16004,2023-01-29,09:07:26,1,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,January,Sunday,9
16005,2023-01-29,09:10:35,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023,January,Sunday,9
16006,2023-01-29,09:11:39,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023,January,Sunday,9
16007,2023-01-29,09:11:39,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,2023,January,Sunday,9
16008,2023-01-29,09:13:33,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023,January,Sunday,9
16009,2023-01-29,09:15:03,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023,January,Sunday,9
16010,2023-01-29,09:15:03,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,2023,January,Sunday,9
16011,2023-01-29,09:16:49,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023,January,Sunday,9
16012,2023-01-29,09:18:26,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,January,Sunday,9
16013,2023-01-29,09:18:26,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,2023,January,Sunday,9
16014,2023-01-29,09:19:31,2,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,January,Sunday,9
16015,2023-01-29,09:20:43,1,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,January,Sunday,9
16016,2023-01-29,09:22:12,1,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,January,Sunday,9
16017,2023-01-29,09:24:23,1,3,Astoria,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,January,Sunday,9
16018,2023-01-29,09:24:23,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,2023,January,Sunday,9
16019,2023-01-29,09:25:51,2,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023,January,Sunday,9
16020,2023-01-29,09:26:07,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,January,Sunday,9
16021,2023-01-29,09:27:42,2,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023,January,Sunday,9
16022,2023-01-29,09:27:42,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,2023,January,Sunday,9
16023,2023-01-29,09:28:56,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023,January,Sunday,9
16024,2023-01-29,09:31:21,1,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,January,Sunday,9
16025,2023-01-29,09:32:25,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023,January,Sunday,9
16026,2023-01-29,09:33:03,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,January,Sunday,9
16027,2023-01-29,09:33:04,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Sunday,9
16028,2023-01-29,09:34:04,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Sunday,9
16029,2023-01-29,09:36:51,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023,January,Sunday,9
16030,2023-01-29,09:38:14,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,2023,January,Sunday,9
16031,2023-01-29,09:39:14,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023,January,Sunday,9
16032,2023-01-29,09:41:32,2,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,2023,January,Sunday,9
16033,2023-01-29,09:48:11,2,3,Astoria,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023,January,Sunday,9
16034,2023-01-29,09:49:26,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2023,January,Sunday,9
16035,2023-01-29,09:49:26,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,2023,January,Sunday,9
16036,2023-01-29,09:49:27,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,January,Sunday,9
16037,2023-01-29,09:49:32,2,3,Astoria,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,January,Sunday,9
16038,2023-01-29,09:52:23,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2023,January,Sunday,9
16039,2023-01-29,09:55:29,1,3,Astoria,28,2.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,2023,January,Sunday,9
16040,2023-01-29,09:55:29,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,2023,January,Sunday,9
16041,2023-01-29,10:00:13,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023,January,Sunday,10
16042,2023-01-29,10:02:51,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,January,Sunday,10
16043,2023-01-29,10:02:51,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,2023,January,Sunday,10
16044,2023-01-29,10:03:38,2,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,2023,January,Sunday,10
16045,2023-01-29,10:03:38,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,2023,January,Sunday,10
16046,2023-01-29,10:06:17,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,2023,January,Sunday,10
16047,2023-01-29,10:06:51,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,2023,January,Sunday,10
16048,2023-01-29,10:07:20,2,5,Lower Manhattan,87,2.1,Coffee,Barista Espresso,Ouro Brasileiro shot,2023,January,Sunday,10
16049,2023-01-29,10:07:20,2,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone,2023,January,Sunday,10
16050,2023-01-29,10:10:02,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2023,January,Sunday,10
16051,2023-01-29,10:11:24,1,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023,January,Sunday,10
16052,2023-01-29,10:14:31,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,2023,January,Sunday,10
16053,2023-01-29,10:15:46,1,3,Astoria,37,3.0,Coffee,Barista Espresso,Espresso shot,2023,January,Sunday,10
16054,2023-01-29,10:15:46,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,2023,January,Sunday,10
16055,2023-01-29,10:20:14,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,January,Sunday,10
16056,2023-01-29,10:21:54,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2023,January,Sunday,10
16057,2023-01-29,10:24:35,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023,January,Sunday,10
16058,2023-01-29,10:24:35,1,5,Lower Manhattan,77,3.0,Bakery,Scone,Oatmeal Scone,2023,January,Sunday,10
16059,2023-01-29,10:24:54,2,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023,January,Sunday,10
16060,2023-01-29,10:25:46,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Sunday,10
16061,2023-01-29,10:25:55,2,3,Astoria,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,2023,January,Sunday,10
16062,2023-01-29,10:26:16,2,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023,January,Sunday,10
16063,2023-01-29,10:26:16,1,3,Astoria,75,3.5,Bakery,Pastry,Croissant,2023,January,Sunday,10
16064,2023-01-29,10:26:25,1,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,January,Sunday,10
16065,2023-01-29,10:29:08,1,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,2023,January,Sunday,10
16066,2023-01-29,10:30:37,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023,January,Sunday,10
16067,2023-01-29,10:33:57,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2023,January,Sunday,10
16068,2023-01-29,10:33:57,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,2023,January,Sunday,10
16069,2023-01-29,10:34:36,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,2023,January,Sunday,10
16070,2023-01-29,10:34:36,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,2023,January,Sunday,10
16071,2023-01-29,10:35:43,1,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,January,Sunday,10
16072,2023-01-29,10:35:52,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2023,January,Sunday,10
16073,2023-01-29,10:38:42,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023,January,Sunday,10
16074,2023-01-29,10:38:42,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,2023,January,Sunday,10
16075,2023-01-29,10:38:55,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,2023,January,Sunday,10
16076,2023-01-29,10:41:33,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,January,Sunday,10
16077,2023-01-29,10:44:36,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023,January,Sunday,10
16078,2023-01-29,10:52:43,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2023,January,Sunday,10
16079,2023-01-29,10:55:25,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,2023,January,Sunday,10
16080,2023-01-29,10:55:52,1,8,Hell's Kitchen,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,2023,January,Sunday,10
16081,2023-01-29,10:55:52,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,2023,January,Sunday,10
16082,2023-01-29,10:58:29,2,3,Astoria,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023,January,Sunday,10
16083,2023-01-29,10:58:29,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,2023,January,Sunday,10
16084,2023-01-29,10:59:01,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,January,Sunday,10
16085,2023-01-29,10:59:27,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,January,Sunday,10
16086,2023-01-29,10:59:41,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2023,January,Sunday,10
16087,2023-01-29,10:59:41,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant,2023,January,Sunday,10
16088,2023-01-29,10:59:47,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2023,January,Sunday,10
16089,2023-01-29,10:59:47,1,8,Hell's Kitchen,77,3.0,Bakery,Scone,Oatmeal Scone,2023,January,Sunday,10
16090,2023-01-29,11:01:43,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2023,January,Sunday,11
16091,2023-01-29,11:02:12,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2023,January,Sunday,11
16092,2023-01-29,11:02:12,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant,2023,January,Sunday,11
16093,2023-01-29,11:05:16,1,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,January,Sunday,11
16094,2023-01-29,11:06:48,1,3,Astoria,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023,January,Sunday,11
16095,2023-01-29,11:11:28,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023,January,Sunday,11
16096,2023-01-29,11:13:02,2,3,Astoria,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,January,Sunday,11
16097,2023-01-29,11:16:56,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,January,Sunday,11
16098,2023-01-29,11:18:20,1,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,January,Sunday,11
16099,2023-01-29,11:19:53,1,5,Lower Manhattan,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023,January,Sunday,11
16100,2023-01-29,11:21:18,1,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2023,January,Sunday,11
16101,2023-01-29,11:21:25,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,2023,January,Sunday,11
16102,2023-01-29,11:25:15,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023,January,Sunday,11
16103,2023-01-29,11:27:03,2,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,January,Sunday,11
16104,2023-01-29,11:31:09,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023,January,Sunday,11
16105,2023-01-29,11:34:15,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023,January,Sunday,11
16106,2023-01-29,11:36:54,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023,January,Sunday,11
16107,2023-01-29,11:37:03,1,8,Hell's Kitchen,24,3.0,Coffee,Drip coffee,Our Old Time Diner Blend Lg,2023,January,Sunday,11
16108,2023-01-29,11:38:08,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2023,January,Sunday,11
16109,2023-01-29,11:38:54,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,January,Sunday,11
16110,2023-01-29,11:40:01,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte,2023,January,Sunday,11
16111,2023-01-29,11:41:34,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023,January,Sunday,11
16112,2023-01-29,11:42:46,1,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,2023,January,Sunday,11
16113,2023-01-29,11:45:06,2,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,January,Sunday,11
16114,2023-01-29,11:48:56,2,3,Astoria,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023,January,Sunday,11
16115,2023-01-29,11:52:45,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,January,Sunday,11
16116,2023-01-29,11:52:57,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2023,January,Sunday,11
16117,2023-01-29,11:52:57,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,2023,January,Sunday,11
16118,2023-01-29,11:54:59,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023,January,Sunday,11
16119,2023-01-29,11:56:59,1,8,Hell's Kitchen,37,3.0,Coffee,Barista Espresso,Espresso shot,2023,January,Sunday,11
16120,2023-01-29,11:56:59,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant,2023,January,Sunday,11
16121,2023-01-29,12:00:06,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,2023,January,Sunday,12
16122,2023-01-29,12:06:39,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2023,January,Sunday,12
16123,2023-01-29,12:07:20,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,January,Sunday,12
16124,2023-01-29,12:09:02,1,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,2023,January,Sunday,12
16125,2023-01-29,12:09:02,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,2023,January,Sunday,12
16126,2023-01-29,12:09:39,1,3,Astoria,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023,January,Sunday,12
16127,2023-01-29,12:09:39,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,2023,January,Sunday,12
16128,2023-01-29,12:11:31,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023,January,Sunday,12
16129,2023-01-29,12:12:27,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,January,Sunday,12
16130,2023-01-29,12:14:07,1,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,January,Sunday,12
16131,2023-01-29,12:15:08,2,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,2023,January,Sunday,12
16132,2023-01-29,12:15:37,1,8,Hell's Kitchen,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,2023,January,Sunday,12
16133,2023-01-29,12:15:37,1,8,Hell's Kitchen,71,3.75,Bakery,Pastry,Chocolate Croissant,2023,January,Sunday,12
16134,2023-01-29,12:17:38,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,2023,January,Sunday,12
16135,2023-01-29,12:17:38,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,2023,January,Sunday,12
16136,2023-01-29,12:19:29,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2023,January,Sunday,12
16137,2023-01-29,12:21:32,2,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2023,January,Sunday,12
16138,2023-01-29,12:21:32,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,2023,January,Sunday,12
16139,2023-01-29,12:22:29,1,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,2023,January,Sunday,12
16140,2023-01-29,12:23:35,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2023,January,Sunday,12
16141,2023-01-29,12:24:47,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2023,January,Sunday,12
16142,2023-01-29,12:24:47,1,3,Astoria,77,3.0,Bakery,Scone,Oatmeal Scone,2023,January,Sunday,12
16143,2023-01-29,12:26:52,2,5,Lower Manhattan,53,3.0,Tea,Brewed Chai tea,Traditional Blend Chai Lg,2023,January,Sunday,12
16144,2023-01-29,12:28:24,1,5,Lower Manhattan,22,2.0,Coffee,Drip coffee,Our Old Time Diner Blend Sm,2023,January,Sunday,12
16145,2023-01-29,12:28:54,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023,January,Sunday,12
16146,2023-01-29,12:33:04,2,3,Astoria,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,2023,January,Sunday,12
16147,2023-01-29,12:35:26,2,3,Astoria,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023,January,Sunday,12
16148,2023-01-29,12:36:25,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023,January,Sunday,12
16149,2023-01-29,12:36:50,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,2023,January,Sunday,12
16150,2023-01-29,12:38:12,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,2023,January,Sunday,12
16151,2023-01-29,12:38:27,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,2023,January,Sunday,12
16152,2023-01-29,12:38:27,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,2023,January,Sunday,12
16153,2023-01-29,12:40:37,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,January,Sunday,12
16154,2023-01-29,12:40:46,1,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,2023,January,Sunday,12
16155,2023-01-29,12:43:23,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,2023,January,Sunday,12
16156,2023-01-29,12:44:13,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2023,January,Sunday,12
16157,2023-01-29,12:44:17,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,January,Sunday,12
16158,2023-01-29,12:44:17,1,8,Hell's Kitchen,72,3.25,Bakery,Scone,Ginger Scone,2023,January,Sunday,12
16159,2023-01-29,12:46:38,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,January,Sunday,12
16160,2023-01-29,12:52:37,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2023,January,Sunday,12
16161,2023-01-29,12:52:37,1,8,Hell's Kitchen,70,3.25,Bakery,Scone,Cranberry Scone,2023,January,Sunday,12
16162,2023-01-29,12:52:51,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,2023,January,Sunday,12
16163,2023-01-29,12:53:18,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023,January,Sunday,12
16164,2023-01-29,12:57:35,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,January,Sunday,12
16165,2023-01-29,13:02:50,2,8,Hell's Kitchen,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,2023,January,Sunday,13
16166,2023-01-29,13:03:03,1,5,Lower Manhattan,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,2023,January,Sunday,13
16167,2023-01-29,13:03:49,1,3,Astoria,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,2023,January,Sunday,13
16168,2023-01-29,13:03:49,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,2023,January,Sunday,13
16169,2023-01-29,13:07:26,2,8,Hell's Kitchen,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,2023,January,Sunday,13
